timestamp,NOx,O3,SO2,NH3,PM2.5,PM10,NO,NO2,CO
2022-08-01 23:00:00,147.9,17.34,29.09,4.69,5.21,23.4,86.05,61.92,2.21
2022-08-02 00:00:00,190.73,19.31,31.47,5.07,9.75,53.3,128.08,62.56,2.07
2022-08-02 01:00:00,136.88,12.16,39.1,7.28,25.77,41.79,80.36,56.52,2.22
2022-08-02 02:00:00,125.43,12.16,49.59,11.02,35.11,55.52,76.97,48.47,2.25
2022-08-02 03:00:00,137.47,23.96,55.31,13.3,23.05,25.2,85.51,51.95,2.2
2022-08-02 04:00:00,150.4,57.22,42.92,10.01,41.53,44.75,93.16,57.23,2.21
2022-08-02 05:00:00,125.45,97.27,38.62,9.25,18.4,39.0,70.28,55.19,2.03
2022-08-02 06:00:00,205.19,140.19,37.67,8.74,18.14,47.71,145.37,59.84,2.18
2022-08-02 07:00:00,138.41,164.51,33.38,7.73,11.61,51.75,88.54,49.88,2.24
2022-08-02 08:00:00,169.01,167.37,31.47,7.09,14.86,39.52,107.69,61.32,2.26
2022-08-02 09:00:00,147.47,165.94,31.47,7.16,13.14,59.21,83.6,63.91,2.29
2022-08-02 10:00:00,113.74,158.79,37.19,9.88,15.28,45.05,56.69,56.96,2.11
2022-08-02 11:00:00,107.37,137.33,41.01,12.54,26.49,58.54,50.25,57.12,2.12
2022-08-02 12:00:00,129.32,101.57,41.48,14.44,31.04,66.26,59.09,70.22,2.12
2022-08-02 13:00:00,110.93,21.64,52.93,28.88,39.22,64.41,45.13,65.79,2.15
2022-08-02 14:00:00,105.35,0.16,69.62,46.1,28.41,61.66,37.1,68.24,2.12
2022-08-02 15:00:00,98.06,0.0,74.39,48.13,55.36,83.37,29.31,68.75,2.18
2022-08-02 16:00:00,100.94,0.0,73.43,41.54,29.73,71.72,26.38,74.57,2.11
2022-08-02 17:00:00,105.91,0.0,66.76,32.42,28.16,71.92,27.79,78.12,1.81
2022-08-02 18:00:00,111.75,0.0,50.07,20.01,39.66,79.76,28.77,82.97,1.86
2022-08-02 19:00:00,142.75,0.0,32.42,11.4,37.37,81.6,35.58,107.2,2.04
2022-08-02 20:00:00,134.07,0.0,26.7,8.23,28.25,67.56,34.58,99.57,2.06
2022-08-02 21:00:00,194.48,0.05,24.8,6.71,26.31,83.29,67.49,126.93,2.23
2022-08-02 22:00:00,231.17,0.24,25.75,6.14,20.78,93.91,163.16,122.88,2.2
2022-08-02 23:00:00,446.04,0.11,30.04,7.03,51.17,233.91,403.25,146.73,2.75
2022-08-03 00:00:00,302.3,0.01,38.62,10.01,58.57,260.13,201.71,107.28,2.26
2022-08-03 01:00:00,177.78,0.0,53.88,16.72,62.05,180.0,93.13,84.61,2.16
2022-08-03 02:00:00,210.55,0.01,76.29,24.32,35.74,255.13,134.96,75.62,2.1
2022-08-03 03:00:00,187.2,0.21,92.51,25.59,15.99,86.37,112.69,74.53,1.98
2022-08-03 04:00:00,177.82,2.15,99.18,13.68,15.94,68.47,99.26,78.56,1.91
2022-08-03 05:00:00,245.49,3.71,81.06,13.43,34.8,76.53,155.31,90.2,1.95
2022-08-03 06:00:00,207.63,4.52,78.2,13.81,34.85,89.81,130.13,77.51,1.91
2022-08-03 07:00:00,217.21,12.16,62.94,11.27,26.72,75.38,131.74,85.46,2.08
2022-08-03 08:00:00,232.95,23.25,54.36,10.39,33.74,144.89,147.84,85.08,2.15
2022-08-03 09:00:00,211.44,28.25,56.74,10.77,33.05,130.48,115.56,95.86,2.09
2022-08-03 10:00:00,183.96,20.38,63.9,17.48,39.04,126.43,98.68,85.27,1.98
2022-08-03 11:00:00,180.64,3.0,77.25,28.37,39.05,94.78,95.41,85.27,1.93
2022-08-03 12:00:00,154.2,0.42,96.32,39.01,54.62,132.34,53.64,100.51,2.06
2022-08-03 13:00:00,163.67,0.04,127.79,45.6,26.75,87.84,53.14,110.52,2.17
2022-08-03 14:00:00,112.5,0.0,158.31,37.49,30.64,65.21,33.42,79.06,2.01
2022-08-03 15:00:00,121.4,0.0,169.75,18.75,27.46,82.96,27.04,94.35,2.1
2022-08-03 16:00:00,120.59,0.0,110.63,9.12,37.91,109.52,26.48,94.12,1.97
2022-08-03 17:00:00,129.0,0.0,60.08,10.13,49.73,104.61,29.04,99.98,2.03
2022-08-03 18:00:00,199.68,0.0,42.92,9.5,48.69,106.47,57.38,142.31,2.45
2022-08-03 19:00:00,161.62,0.0,32.42,7.66,58.66,164.68,26.15,135.42,2.45
2022-08-03 20:00:00,135.62,0.01,33.38,7.73,54.39,146.95,19.39,116.23,2.42
2022-08-03 21:00:00,127.07,0.01,44.35,8.61,52.5,129.83,27.46,99.6,2.2
2022-08-03 22:00:00,118.98,0.0,65.8,9.5,35.95,94.54,27.64,91.34,2.3
2022-08-03 23:00:00,139.49,0.0,88.69,9.88,41.86,90.5,37.9,101.62,2.18
2022-08-04 00:00:00,146.17,0.0,111.58,10.26,39.14,97.9,41.17,104.99,2.24
2022-08-04 01:00:00,144.14,0.0,129.7,11.78,34.11,83.97,40.51,103.63,2.28
2022-08-04 02:00:00,103.61,0.03,133.51,13.93,26.67,90.67,25.24,78.37,2.24
2022-08-04 03:00:00,142.09,0.21,122.07,13.81,17.75,87.16,41.26,100.85,2.23
2022-08-04 04:00:00,129.8,0.3,117.3,8.87,30.85,106.44,38.58,91.23,2.2
2022-08-04 05:00:00,114.99,0.25,117.3,8.23,40.84,117.78,38.49,76.5,2.24
2022-08-04 06:00:00,137.67,0.09,129.7,8.61,61.15,130.56,55.52,82.2,2.37
2022-08-04 07:00:00,174.09,0.02,131.61,6.33,58.94,127.82,87.08,86.97,2.49
2022-08-04 08:00:00,88.94,0.02,154.5,4.88,34.72,94.19,33.21,55.7,2.23
2022-08-04 09:00:00,100.23,0.06,179.29,3.96,28.72,133.31,38.77,61.53,2.23
2022-08-04 10:00:00,123.69,1.99,167.85,4.05,31.27,250.83,50.66,73.02,2.24
2022-08-04 11:00:00,70.79,3.04,154.5,5.26,41.17,79.57,21.7,49.09,2.07
2022-08-04 12:00:00,122.18,4.78,148.77,6.65,51.25,93.53,41.89,80.27,2.24
2022-08-04 13:00:00,108.03,3.22,143.05,11.27,44.92,81.69,21.66,86.38,2.36
2022-08-04 14:00:00,127.13,0.12,127.79,16.21,47.15,85.44,30.41,96.73,2.33
2022-08-04 15:00:00,120.15,0.0,113.49,16.97,29.88,67.59,31.36,88.75,2.25
2022-08-04 16:00:00,107.68,0.0,92.51,14.31,52.09,80.14,22.64,85.05,2.21
2022-08-04 17:00:00,125.96,0.0,71.53,12.16,10.58,23.54,30.77,95.2,2.17
2022-08-04 18:00:00,245.68,0.04,56.74,9.63,14.93,34.28,151.4,104.94,2.57
2022-08-04 19:00:00,353.86,0.16,46.73,6.97,19.99,80.64,299.97,124.0,3.13
2022-08-04 20:00:00,390.23,0.27,45.3,5.95,25.21,108.09,347.72,122.19,3.28
2022-08-04 21:00:00,438.96,0.21,48.16,5.13,24.92,135.56,314.25,124.58,3.26
2022-08-04 22:00:00,227.54,0.1,56.27,4.37,34.12,116.57,135.78,91.65,2.54
2022-08-04 23:00:00,280.0,0.03,60.56,4.18,35.6,84.08,197.76,82.32,2.55
2022-08-05 00:00:00,236.02,0.02,59.6,4.31,36.39,109.67,157.27,78.67,2.48
2022-08-05 01:00:00,189.23,0.01,59.13,5.64,28.48,82.03,118.05,71.16,2.31
2022-08-05 02:00:00,185.13,0.2,64.85,7.79,9.38,75.07,112.2,72.88,2.28
2022-08-05 03:00:00,190.61,1.02,72.48,8.74,13.67,56.12,109.86,80.76,2.19
2022-08-05 04:00:00,145.4,0.35,82.02,7.54,24.4,68.19,84.14,61.22,2.15
2022-08-05 05:00:00,148.39,0.1,86.78,7.47,23.65,56.9,88.41,60.01,2.21
2022-08-05 06:00:00,140.43,0.12,86.78,7.16,32.59,45.39,84.01,56.4,2.21
2022-08-05 07:00:00,114.3,8.05,78.2,6.59,19.94,28.34,69.06,45.28,2.15
2022-08-05 08:00:00,153.84,30.4,80.11,6.46,16.82,21.09,93.01,60.79,2.27
2022-08-05 09:00:00,188.71,75.1,94.41,6.52,24.46,51.91,117.77,70.99,2.33
2022-08-05 10:00:00,214.99,130.18,113.49,6.71,49.43,67.85,136.98,78.05,2.46
2022-08-05 11:00:00,135.58,165.94,137.33,6.78,38.08,55.19,79.35,56.11,2.15
2022-08-05 12:00:00,121.78,163.08,164.03,7.22,11.84,13.43,66.18,55.62,2.1
2022-08-05 13:00:00,152.06,71.53,162.12,18.49,16.25,17.68,82.47,69.59,2.26
2022-08-05 14:00:00,142.94,2.24,135.42,33.44,24.39,38.3,71.49,71.43,2.26
2022-08-05 15:00:00,116.82,0.0,114.44,38.0,18.35,35.76,54.34,62.47,2.07
2022-08-05 16:00:00,130.81,0.0,92.51,35.46,14.07,23.92,58.29,72.6,2.05
2022-08-05 17:00:00,124.56,0.0,73.43,30.4,34.37,52.88,57.3,67.15,2.07
2022-08-05 18:00:00,199.13,0.0,56.74,22.29,31.4,53.98,101.85,97.36,2.3
2022-08-05 19:00:00,334.96,0.0,40.05,13.17,27.46,74.16,252.59,128.85,2.62
2022-08-05 20:00:00,363.85,0.03,29.56,9.37,28.63,95.41,292.44,137.28,2.79
2022-08-05 21:00:00,383.55,0.51,25.27,8.36,47.36,114.85,250.21,133.37,3.14
2022-08-05 22:00:00,430.49,2.37,25.51,7.85,58.98,135.39,336.81,134.35,3.55
2022-08-05 23:00:00,476.61,5.41,27.66,7.16,67.61,161.67,386.61,155.43,3.77
2022-08-06 00:00:00,357.11,9.83,31.95,6.97,52.58,135.72,249.23,115.79,3.15
2022-08-06 01:00:00,246.84,21.99,47.68,7.35,36.55,87.66,156.74,89.98,2.65
2022-08-06 02:00:00,226.79,14.48,65.8,9.88,24.85,71.4,140.1,86.73,2.45
2022-08-06 03:00:00,295.61,17.52,90.6,11.78,33.15,94.15,211.5,84.28,2.49
2022-08-06 04:00:00,252.11,32.54,120.16,10.26,41.88,112.44,173.77,78.16,2.44
2022-08-06 05:00:00,233.08,39.7,144.96,9.25,49.78,110.78,157.66,75.4,2.47
2022-08-06 06:00:00,247.43,34.69,165.94,8.36,47.22,100.3,171.61,75.92,2.53
2022-08-06 07:00:00,211.86,60.8,135.42,6.14,38.78,85.13,137.19,74.51,2.44
2022-08-06 08:00:00,142.83,97.27,103.0,5.64,53.71,95.13,88.78,54.04,2.19
2022-08-06 09:00:00,130.24,143.05,88.69,5.95,26.06,48.61,73.89,56.34,2.12
2022-08-06 10:00:00,130.85,203.13,78.2,6.4,40.09,65.95,68.49,62.36,2.14
2022-08-06 11:00:00,132.39,231.74,77.25,7.54,27.31,71.2,73.62,58.77,2.11
2022-08-06 12:00:00,111.35,226.02,82.97,8.87,19.52,46.38,52.77,58.56,2.17
2022-08-06 13:00:00,120.18,148.77,93.46,18.49,22.11,53.11,48.89,71.27,2.16
2022-08-06 14:00:00,105.74,50.78,99.18,31.16,22.49,53.3,37.97,67.76,2.04
2022-08-06 15:00:00,124.04,4.34,89.65,32.93,36.82,76.89,36.35,87.67,2.12
2022-08-06 16:00:00,128.87,0.13,71.53,25.84,49.86,79.24,30.68,98.21,2.12
2022-08-06 17:00:00,159.22,0.13,55.79,20.01,54.01,96.08,29.56,129.64,2.36
2022-08-06 18:00:00,175.58,0.2,40.05,13.93,46.29,96.72,33.46,142.11,2.45
2022-08-06 19:00:00,214.95,7.42,25.51,7.28,44.55,105.17,47.76,167.23,2.55
2022-08-06 20:00:00,276.01,10.37,21.22,5.83,59.53,157.94,89.76,186.45,2.72
2022-08-06 21:00:00,376.1,9.12,21.46,5.26,76.03,230.34,175.39,204.72,3.08
2022-08-06 22:00:00,183.48,6.17,24.8,5.0,64.17,191.49,66.78,116.66,2.52
2022-08-06 23:00:00,191.34,2.37,30.52,5.26,68.97,146.99,90.98,100.44,2.62
2022-08-07 00:00:00,234.89,0.93,40.53,5.89,84.07,151.52,136.09,98.85,2.69
2022-08-07 01:00:00,203.7,0.53,62.94,6.97,62.85,137.08,117.8,85.91,2.61
2022-08-07 02:00:00,207.53,1.08,90.6,8.61,48.34,127.22,126.99,80.48,2.48
2022-08-07 03:00:00,198.05,3.49,105.86,9.75,60.08,124.2,120.29,77.94,2.54
2022-08-07 04:00:00,322.83,13.59,110.63,8.36,75.09,161.73,237.84,85.0,2.7
2022-08-07 05:00:00,371.93,22.53,102.04,8.61,89.28,254.58,288.59,83.41,2.85
2022-08-07 06:00:00,250.21,31.11,88.69,8.49,89.65,246.03,180.29,69.66,2.63
2022-08-07 07:00:00,219.54,39.7,64.85,5.89,49.35,95.15,154.35,65.32,2.48
2022-08-07 08:00:00,243.79,48.64,51.98,4.88,52.71,113.33,163.54,80.19,2.5
2022-08-07 09:00:00,188.33,57.94,51.02,4.62,68.95,117.57,126.93,61.33,2.32
2022-08-07 10:00:00,110.39,50.78,63.9,5.51,44.29,42.81,69.35,41.0,2.0
2022-08-07 11:00:00,107.46,28.25,88.69,6.33,13.38,16.37,62.09,45.37,2.04
2022-08-07 12:00:00,104.19,11.98,112.53,6.27,4.59,2.73,58.85,45.33,2.09
2022-08-07 13:00:00,103.06,7.06,103.0,8.23,0.67,3.84,56.28,46.78,2.1
2022-08-07 14:00:00,93.81,0.35,75.34,11.65,3.11,8.08,47.98,45.82,1.96
2022-08-07 15:00:00,104.75,0.01,61.99,13.3,14.01,35.62,47.27,57.47,1.98
2022-08-07 16:00:00,110.53,0.04,50.54,13.05,26.78,40.44,45.37,65.15,2.0
2022-08-07 17:00:00,139.82,0.1,41.48,12.67,24.66,48.03,62.26,77.6,2.1
2022-08-07 18:00:00,178.84,0.2,35.76,10.64,14.27,41.89,88.0,90.95,2.11
2022-08-07 19:00:00,228.49,0.51,30.99,7.35,11.86,46.41,121.92,106.53,2.22
2022-08-07 20:00:00,281.46,1.79,31.47,6.52,17.54,64.86,170.79,110.79,2.35
2022-08-07 21:00:00,239.48,6.62,31.95,5.95,37.92,96.95,140.59,98.72,2.37
2022-08-07 22:00:00,185.12,13.59,33.86,6.02,36.85,83.48,105.47,79.66,2.24
2022-08-07 23:00:00,158.52,13.59,35.76,6.4,29.1,64.26,93.5,65.01,2.16
2022-08-08 00:00:00,173.97,9.3,39.1,7.03,16.21,30.55,107.47,66.5,2.11
2022-08-08 01:00:00,146.1,3.62,45.78,9.25,6.4,29.28,84.82,61.3,2.08
2022-08-08 02:00:00,212.82,5.32,61.99,13.81,9.87,38.19,150.81,62.08,2.0
2022-08-08 03:00:00,248.84,14.84,90.6,17.73,21.16,64.12,186.59,62.21,2.11
2022-08-08 04:00:00,213.77,34.69,158.31,12.54,23.37,55.63,151.62,62.22,2.09
2022-08-08 05:00:00,272.02,54.36,192.64,10.13,28.83,63.86,204.81,67.18,2.28
2022-08-08 06:00:00,257.44,91.55,211.72,7.98,20.48,61.66,178.07,79.43,2.3
2022-08-08 07:00:00,257.32,160.22,169.75,4.75,40.06,87.3,165.77,91.45,2.31
2022-08-08 08:00:00,232.8,208.85,131.61,3.55,46.87,98.36,134.13,98.62,2.18
2022-08-08 09:00:00,198.14,214.58,122.07,3.74,55.51,99.25,102.61,95.49,2.16
2022-08-08 10:00:00,154.59,191.69,127.79,4.88,51.83,93.25,70.33,84.24,2.17
2022-08-08 11:00:00,133.03,161.65,146.87,6.4,54.44,86.74,49.04,83.96,2.22
2022-08-08 12:00:00,117.25,114.44,169.75,7.92,30.97,72.39,37.87,79.38,2.18
2022-08-08 13:00:00,93.2,15.91,158.31,31.16,28.01,65.59,30.32,62.86,2.01
2022-08-08 14:00:00,78.65,0.06,139.24,57.76,27.46,56.7,23.47,55.18,1.98
2022-08-08 15:00:00,112.45,0.0,133.51,65.86,40.54,75.06,33.09,79.45,2.0
2022-08-08 16:00:00,122.08,0.0,123.98,57.76,40.49,92.14,31.47,90.53,2.03
2022-08-08 17:00:00,140.29,0.0,99.18,40.53,37.36,76.85,35.23,105.09,2.13
2022-08-08 18:00:00,209.84,0.0,67.71,21.79,30.66,104.51,59.52,150.34,2.33
2022-08-08 19:00:00,304.15,0.0,40.53,10.39,37.39,153.48,117.55,186.66,2.6
2022-08-08 20:00:00,347.45,0.0,31.47,8.36,41.95,181.88,174.09,173.49,2.73
2022-08-08 21:00:00,366.73,0.05,28.37,7.73,56.66,206.08,347.28,163.85,3.22
2022-08-08 22:00:00,411.90000000000003,0.45,28.13,7.22,73.22,293.06,478.37,159.78,3.6
2022-08-08 23:00:00,457.07,0.82,29.33,6.97,63.37,264.83,437.83,146.06,3.57
2022-08-09 00:00:00,440.72,0.63,31.95,7.28,53.33,238.56,364.12,113.51,3.4
2022-08-09 01:00:00,451.08,0.32,37.67,9.75,42.62,182.48,403.72,110.03,3.19
2022-08-09 02:00:00,372.59,2.44,50.54,15.58,48.3,140.99,272.04,100.45,2.63
2022-08-09 03:00:00,335.04,9.66,71.53,18.49,56.35,133.63,236.96,98.07,2.52
2022-08-09 04:00:00,310.05,19.67,105.86,11.53,68.9,176.34,221.46,88.57,2.58
2022-08-09 05:00:00,273.03,41.13,115.39,10.01,58.38,152.96,193.04,79.95,2.56
2022-08-09 06:00:00,298.49,84.4,110.63,8.61,57.4,141.01,214.75,83.82,2.49
2022-08-09 07:00:00,270.34,115.87,83.92,5.57,54.18,134.88,182.47,87.77,2.42
2022-08-09 08:00:00,211.98,103.0,76.29,5.57,50.73,175.72,134.24,77.65,2.26
2022-08-09 09:00:00,157.29,88.69,80.11,6.14,39.73,126.74,91.91,65.36,2.15
2022-08-09 10:00:00,142.65,86.55,86.78,7.22,40.24,85.74,78.51,64.13,2.11
2022-08-09 11:00:00,129.05,85.12,89.65,8.61,28.78,64.58,66.95,62.06,2.08
2022-08-09 12:00:00,112.36,74.39,82.97,10.01,8.09,37.95,54.51,57.84,2.03
2022-08-09 13:00:00,120.1,41.13,70.57,17.99,8.18,55.25,53.28,66.81,1.99
2022-08-09 14:00:00,111.89,5.81,60.08,28.12,29.09,65.48,46.06,65.83,2.01
2022-08-09 15:00:00,113.63,0.21,60.56,29.89,25.82,70.77,44.41,69.23,1.93
2022-08-09 16:00:00,134.31,0.03,60.08,25.33,27.29,87.87,52.42,81.98,2.02
2022-08-09 17:00:00,151.05,0.01,56.74,21.03,22.6,82.7,57.31,93.72,2.05
2022-08-09 18:00:00,180.57,0.01,49.11,15.2,21.33,75.87,92.76,93.56,2.15
2022-08-09 19:00:00,376.69,0.03,39.58,9.37,22.13,146.69,306.67,125.62,2.63
2022-08-09 20:00:00,379.97,0.55,34.81,7.47,51.01,299.24,393.9,134.42,3.03
2022-08-09 21:00:00,281.01,6.53,31.95,6.65,46.58,192.04,174.53,106.43,2.53
2022-08-09 22:00:00,348.88,18.06,31.95,6.4,41.34,118.84,241.95,106.99,2.74
2022-08-09 23:00:00,327.33,21.46,33.38,6.46,29.13,130.68,235.52,101.75,2.77
2022-08-10 00:00:00,355.94,19.49,35.29,7.16,30.58,120.13,260.26,97.93,2.6
2022-08-10 01:00:00,367.77,12.34,41.01,9.37,28.67,118.77,273.42,94.37,2.53
2022-08-10 02:00:00,287.86,16.81,53.41,14.19,35.05,117.27,203.06,84.69,2.26
2022-08-10 03:00:00,256.19,45.06,65.8,16.97,32.61,100.82,174.36,81.79,2.19
2022-08-10 04:00:00,291.26,88.69,72.48,11.78,25.51,79.66,209.81,81.48,2.21
2022-08-10 05:00:00,264.45,113.01,75.34,9.75,19.4,78.52,186.51,77.91,2.25
2022-08-10 06:00:00,253.29,123.02,79.15,7.73,16.14,96.78,178.0,75.36,2.27
2022-08-10 07:00:00,201.19,115.87,72.48,6.21,20.75,108.63,133.38,67.67,2.06
2022-08-10 08:00:00,158.33,111.58,66.76,5.7,33.96,100.09,98.56,59.75,1.95
2022-08-10 09:00:00,145.17,113.01,61.99,5.64,33.34,99.07,85.27,59.9,2.01
2022-08-10 10:00:00,143.83,103.0,71.53,10.01,24.09,77.52,74.62,69.18,2.05
2022-08-10 11:00:00,132.7,89.41,90.6,14.44,15.65,70.91,62.06,70.63,2.0
2022-08-10 12:00:00,124.93,62.94,107.77,17.99,14.35,70.54,54.4,70.53,1.87
2022-08-10 13:00:00,125.36,31.83,104.9,21.79,23.42,76.25,53.69,71.66,1.93
2022-08-10 14:00:00,103.22,12.87,81.06,27.61,19.68,72.57,41.61,61.59,1.81
2022-08-10 15:00:00,123.33,10.46,65.8,31.41,23.3,74.62,49.77,73.58,1.92
2022-08-10 16:00:00,100.21,13.95,55.79,29.13,15.33,60.23,38.86,61.33,1.86
2022-08-10 17:00:00,113.5,20.56,47.21,25.84,4.66,47.43,38.34,75.18,1.86
2022-08-10 18:00:00,189.52,33.26,39.58,21.03,5.99,71.0,77.69,111.88,2.06
2022-08-10 19:00:00,253.77,46.49,36.72,15.58,21.15,118.87,126.21,127.64,2.16
2022-08-10 20:00:00,246.85,44.35,35.29,13.81,34.76,155.5,127.71,118.66,2.24
2022-08-10 21:00:00,204.59,37.55,34.81,12.54,39.31,151.32,97.06,107.48,2.24
2022-08-10 22:00:00,174.97,30.04,38.62,12.03,18.82,79.64,80.26,94.88,2.18
2022-08-10 23:00:00,218.03,23.6,41.48,11.91,12.23,80.99,115.38,102.47,2.18
2022-08-11 00:00:00,178.37,18.78,42.92,11.91,10.71,91.0,91.28,87.12,2.05
2022-08-11 01:00:00,158.01,14.48,47.21,12.03,22.93,94.81,82.7,75.28,1.92
2022-08-11 02:00:00,116.46,12.34,56.74,12.41,24.21,106.1,60.32,56.12,1.8
2022-08-11 03:00:00,125.85,14.13,66.76,10.51,21.06,84.21,67.66,58.22,1.88
2022-08-11 04:00:00,119.1,23.6,70.57,7.47,9.64,66.74,64.25,54.82,1.86
2022-08-11 05:00:00,124.45,44.7,73.43,6.33,2.51,58.66,67.04,57.45,1.82
2022-08-11 06:00:00,134.81,80.11,74.39,5.64,7.8,48.06,74.67,60.14,1.81
2022-08-11 07:00:00,121.45,125.89,75.34,5.0,19.28,59.17,67.18,54.26,1.79
2022-08-11 08:00:00,128.82,133.04,69.62,4.81,20.53,69.83,73.59,55.21,1.83
2022-08-11 09:00:00,124.99,124.45,63.9,4.81,24.19,64.93,70.25,54.76,1.83
2022-08-11 10:00:00,116.38,113.01,61.99,5.13,11.83,58.56,62.3,54.05,1.84
2022-08-11 11:00:00,118.94,98.71,68.66,6.27,8.87,92.94,64.74,54.29,1.76
2022-08-11 12:00:00,120.63,74.39,73.43,7.85,11.67,85.58,65.2,55.36,1.79
2022-08-11 13:00:00,142.91,50.07,72.48,11.4,28.51,75.47,81.07,61.84,1.87
2022-08-11 14:00:00,122.24,33.62,63.9,15.45,18.45,52.12,58.36,63.89,1.85
2022-08-11 15:00:00,119.51,29.68,58.17,16.72,15.63,51.76,56.25,63.25,1.87
2022-08-11 16:00:00,148.7,30.4,52.45,16.09,14.83,60.41,70.07,78.63,1.93
2022-08-11 17:00:00,160.07,31.11,48.16,15.33,6.04,47.92,76.3,83.81,1.97
2022-08-11 18:00:00,196.43,30.04,42.44,12.29,13.86,52.39,103.71,92.78,1.99
2022-08-11 19:00:00,191.62,26.46,35.29,8.36,29.72,70.01,110.3,81.28,1.95
2022-08-11 20:00:00,160.49,23.25,32.42,7.22,25.69,73.06,83.69,76.81,2.01
2022-08-11 21:00:00,180.56,21.64,30.99,6.78,22.87,46.45,102.8,77.81,2.1
2022-08-11 22:00:00,180.37,20.03,31.47,6.59,12.48,44.67,102.86,77.46,2.11
2022-08-11 23:00:00,195.97,19.49,32.9,6.33,13.35,46.04,109.44,86.66,2.08
2022-08-12 00:00:00,216.28,18.95,36.72,6.46,28.13,73.57,134.53,81.66,2.07
2022-08-12 01:00:00,168.51,15.56,41.96,7.98,36.38,73.42,100.45,68.06,2.02
2022-08-12 02:00:00,181.66,17.7,50.54,11.65,36.65,79.06,111.77,69.9,2.0
2022-08-12 03:00:00,223.53,37.91,64.85,13.55,22.97,61.33,150.07,73.48,2.02
2022-08-12 04:00:00,208.61,73.67,73.43,10.39,11.68,48.44,139.97,68.74,2.02
2022-08-12 05:00:00,177.03,110.15,65.8,9.37,4.52,37.52,112.46,64.46,1.93
2022-08-12 06:00:00,177.21,137.33,56.74,8.49,21.83,66.61,116.89,60.33,1.85
2022-08-12 07:00:00,160.14,141.62,47.68,7.35,14.82,53.72,103.4,56.8,1.88
2022-08-12 08:00:00,138.02,137.33,47.21,6.9,26.04,78.41,85.04,52.88,1.81
2022-08-12 09:00:00,127.41,137.33,49.59,6.84,19.26,63.94,68.42,58.96,1.88
2022-08-12 10:00:00,119.05,127.32,58.65,7.92,12.4,77.25,54.1,64.94,1.88
2022-08-12 11:00:00,120.64,98.71,65.8,9.5,14.89,76.42,51.8,68.83,1.79
2022-08-12 12:00:00,105.37,69.38,65.8,11.02,26.1,112.26,40.09,65.26,1.76
2022-08-12 13:00:00,98.51,50.07,63.9,13.68,35.71,145.68,37.47,61.32,1.75
2022-08-12 14:00:00,94.15,42.92,57.22,17.99,29.45,144.25,34.13,60.01,1.84
2022-08-12 15:00:00,64.92,41.13,53.88,21.03,9.5,92.15,19.51,45.39,1.76
2022-08-12 16:00:00,56.66,47.21,49.11,19.76,15.43,83.71,16.33,40.33,1.8
2022-08-12 17:00:00,52.77,55.79,46.25,17.23,15.31,60.17,16.14,36.64,1.75
2022-08-12 18:00:00,68.38,60.8,44.82,13.43,19.23,65.2,26.44,41.95,1.78
2022-08-12 19:00:00,83.76,62.94,40.05,9.12,22.14,64.92,37.01,46.73,1.87
2022-08-12 20:00:00,77.27,60.8,34.33,7.16,20.14,67.82,34.25,43.04,1.96
2022-08-12 21:00:00,72.25,56.51,31.47,6.65,10.88,57.59,33.1,39.13,1.99
2022-08-12 22:00:00,73.87,52.21,31.95,6.59,7.35,47.65,35.46,38.41,1.96
2022-08-12 23:00:00,72.42,50.78,33.38,6.52,15.52,76.2,33.96,38.48,1.82
2022-08-13 00:00:00,67.39,52.93,34.81,6.78,25.72,82.32,31.66,35.71,1.82
2022-08-13 01:00:00,63.77,57.94,37.19,7.79,29.66,73.4,28.35,35.41,1.8
2022-08-13 02:00:00,42.3,55.79,41.01,9.5,25.0,53.94,18.73,23.57,1.83
2022-08-13 03:00:00,40.82,57.22,46.73,10.13,15.56,34.5,16.78,24.04,1.8
2022-08-13 04:00:00,60.45,67.95,49.59,7.16,11.38,34.95,27.45,33.05,1.81
2022-08-13 05:00:00,58.27,92.98,44.82,5.76,30.29,66.43,27.4,30.84,1.8
2022-08-13 06:00:00,59.99,125.89,39.58,4.94,37.91,80.29,31.08,28.9,1.82
2022-08-13 07:00:00,59.04,147.34,31.95,4.12,37.26,68.34,31.45,27.61,1.84
2022-08-13 08:00:00,68.81,153.06,28.85,3.8,31.53,62.71,40.17,28.62,1.9
2022-08-13 09:00:00,56.64,158.79,28.61,3.93,23.66,61.14,29.65,26.97,1.83
2022-08-13 10:00:00,40.45,160.22,30.04,4.5,14.6,69.46,17.93,22.52,1.75
2022-08-13 11:00:00,36.69,154.5,33.86,5.38,30.66,74.61,13.83,22.85,1.69
2022-08-13 12:00:00,30.88,138.76,35.76,6.46,45.3,82.0,9.47,21.41,1.68
2022-08-13 13:00:00,27.46,105.86,37.19,10.26,36.25,62.2,7.75,19.71,1.7
2022-08-13 14:00:00,34.49,70.1,34.33,15.58,18.99,32.35,9.86,24.63,1.77
2022-08-13 15:00:00,25.85,45.42,31.95,16.97,5.94,33.17,6.75,19.09,1.75
2022-08-13 16:00:00,31.03,18.42,31.47,16.47,3.66,24.86,7.26,23.77,1.69
2022-08-13 17:00:00,32.1,0.69,35.29,16.72,14.4,44.85,7.86,24.24,1.64
2022-08-13 18:00:00,32.43,0.0,35.29,15.07,20.15,46.84,7.26,25.17,1.63
